UID,Month,Longitude,Latitude,Crime_type
96104,2020-10,-0.132593,51.513096,Theft from the person
96105,2020-10,-0.133842,51.512504,Theft from the person
96106,2020-10,-0.132593,51.513096,Theft from the person
96107,2020-10,-0.132593,51.513096,Theft from the person
96177,2020-10,-0.192661,51.515656,Theft from the person
96178,2020-10,-0.193543,51.515219,Theft from the person
96210,2020-10,-0.188824,51.518294,Theft from the person
96211,2020-10,-0.188824,51.518294,Theft from the person
96341,2020-10,-0.166562,51.517031,Theft from the person
96368,2020-10,-0.167478,51.51468,Theft from the person
96369,2020-10,-0.164374,51.51518,Theft from the person
96483,2020-10,-0.174139,51.516061,Theft from the person
96484,2020-10,-0.177454,51.517497,Theft from the person
96572,2020-10,-0.17566,51.515159,Theft from the person
96573,2020-10,-0.176266,51.514413,Theft from the person
96655,2020-10,-0.186273,51.516834,Theft from the person
96722,2020-10,-0.186219,51.510925,Theft from the person
96723,2020-10,-0.186968,51.510946,Theft from the person
96724,2020-10,-0.186968,51.510946,Theft from the person
96883,2020-10,-0.189969,51.512673,Theft from the person
96884,2020-10,-0.187713,51.515399,Theft from the person
96885,2020-10,-0.187713,51.515399,Theft from the person
96886,2020-10,-0.1902,51.515582,Theft from the person
97149,2020-10,-0.128375,51.511221,Theft from the person
97150,2020-10,-0.127798,51.511581,Theft from the person
97151,2020-10,-0.126479,51.508592,Theft from the person
97152,2020-10,-0.128375,51.511221,Theft from the person
97153,2020-10,-0.128375,51.511221,Theft from the person
97154,2020-10,-0.131852,51.511816,Theft from the person
97155,2020-10,-0.128902,51.511715,Theft from the person
97156,2020-10,-0.122889,51.511457,Theft from the person
97157,2020-10,-0.128996,51.510835,Theft from the person
97158,2020-10,-0.12631,51.509902,Theft from the person
97159,2020-10,-0.128375,51.511221,Theft from the person
97160,2020-10,-0.126479,51.508592,Theft from the person
97161,2020-10,-0.125931,51.509312,Theft from the person
97162,2020-10,-0.128902,51.511715,Theft from the person
97163,2020-10,-0.130697,51.510827,Theft from the person
97164,2020-10,-0.130258,51.512384,Theft from the person
97165,2020-10,-0.124419,51.508577,Theft from the person
97166,2020-10,-0.131179,51.509962,Theft from the person
97167,2020-10,-0.131466,51.509634,Theft from the person
97168,2020-10,-0.126479,51.508592,Theft from the person
97169,2020-10,-0.124419,51.508577,Theft from the person
97170,2020-10,-0.128375,51.511221,Theft from the person
97171,2020-10,-0.127798,51.511581,Theft from the person
97172,2020-10,-0.131852,51.511816,Theft from the person
97173,2020-10,-0.129778,51.511783,Theft from the person
97174,2020-10,-0.125874,51.511748,Theft from the person
97175,2020-10,-0.127772,51.511859,Theft from the person
97176,2020-10,-0.131797,51.509999,Theft from the person
97177,2020-10,-0.131179,51.509962,Theft from the person
97178,2020-10,-0.130258,51.512384,Theft from the person
97179,2020-10,-0.128375,51.511221,Theft from the person
97180,2020-10,-0.130258,51.512384,Theft from the person
97181,2020-10,-0.127525,51.510164,Theft from the person
97182,2020-10,-0.128237,51.511057,Theft from the person
97183,2020-10,-0.131416,51.510856,Theft from the person
97184,2020-10,-0.129778,51.511783,Theft from the person
97185,2020-10,-0.127798,51.511581,Theft from the person
97186,2020-10,-0.128839,51.512191,Theft from the person
97187,2020-10,-0.131701,51.511985,Theft from the person
97188,2020-10,-0.127121,51.51228,Theft from the person
97189,2020-10,-0.124419,51.508577,Theft from the person
97190,2020-10,-0.132034,51.510551,Theft from the person
97191,2020-10,-0.128375,51.511221,Theft from the person
97192,2020-10,-0.128375,51.511221,Theft from the person
97193,2020-10,-0.128902,51.511715,Theft from the person
97194,2020-10,-0.126479,51.508592,Theft from the person
97195,2020-10,-0.131701,51.511985,Theft from the person
97196,2020-10,-0.131416,51.510856,Theft from the person
97197,2020-10,-0.128375,51.511221,Theft from the person
97198,2020-10,-0.131852,51.511816,Theft from the person
97199,2020-10,-0.125874,51.511748,Theft from the person
97200,2020-10,-0.128375,51.511221,Theft from the person
97201,2020-10,-0.128839,51.512191,Theft from the person
97202,2020-10,-0.125931,51.509312,Theft from the person
97203,2020-10,-0.128996,51.510835,Theft from the person
97204,2020-10,-0.12924,51.509787,Theft from the person
97205,2020-10,-0.128902,51.511715,Theft from the person
97206,2020-10,-0.128237,51.511057,Theft from the person
97207,2020-10,-0.131852,51.511816,Theft from the person
97208,2020-10,-0.128459,51.509874,Theft from the person
97209,2020-10,-0.128375,51.511221,Theft from the person
97210,2020-10,-0.128996,51.510835,Theft from the person
97211,2020-10,-0.128375,51.511221,Theft from the person
97212,2020-10,-0.130258,51.512384,Theft from the person
97213,2020-10,-0.128459,51.509874,Theft from the person
97214,2020-10,-0.131416,51.510856,Theft from the person
97215,2020-10,-0.129192,51.510263,Theft from the person
97216,2020-10,-0.130258,51.512384,Theft from the person
97217,2020-10,-0.124419,51.508577,Theft from the person
97218,2020-10,-0.131416,51.510856,Theft from the person
97219,2020-10,-0.128902,51.511715,Theft from the person
97220,2020-10,-0.129759,51.51225,Theft from the person
97221,2020-10,-0.129778,51.511783,Theft from the person
97222,2020-10,-0.132034,51.510551,Theft from the person
97223,2020-10,-0.130258,51.512384,Theft from the person
97224,2020-10,-0.127525,51.510164,Theft from the person
97225,2020-10,-0.129778,51.511783,Theft from the person
97226,2020-10,-0.131416,51.510856,Theft from the person
97227,2020-10,-0.130258,51.512384,Theft from the person
97228,2020-10,-0.130379,51.509428,Theft from the person
97229,2020-10,-0.1307,51.511456,Theft from the person
97230,2020-10,-0.131416,51.510856,Theft from the person
97427,2020-10,-0.123448,51.513283,Theft from the person
97428,2020-10,-0.124316,51.512505,Theft from the person
97429,2020-10,-0.124406,51.5131,Theft from the person
97430,2020-10,-0.123448,51.513283,Theft from the person
97431,2020-10,-0.12359,51.512287,Theft from the person
97432,2020-10,-0.123448,51.513283,Theft from the person
97433,2020-10,-0.126131,51.512525,Theft from the person
97434,2020-10,-0.123448,51.513283,Theft from the person
97435,2020-10,-0.124406,51.5131,Theft from the person
97436,2020-10,-0.114621,51.515893,Theft from the person
97437,2020-10,-0.116709,51.513489,Theft from the person
97438,2020-10,-0.119425,51.511914,Theft from the person
97439,2020-10,-0.113726,51.51104,Theft from the person
97440,2020-10,-0.123978,51.513012,Theft from the person
97441,2020-10,-0.125865,51.511631,Theft from the person
97442,2020-10,-0.123978,51.513012,Theft from the person
97443,2020-10,-0.12359,51.512287,Theft from the person
97444,2020-10,-0.123448,51.513283,Theft from the person
97445,2020-10,-0.117901,51.51394,Theft from the person
97446,2020-10,-0.126131,51.512525,Theft from the person
97673,2020-10,-0.132187,51.508926,Theft from the person
97674,2020-10,-0.133971,51.510051,Theft from the person
97675,2020-10,-0.126974,51.506712,Theft from the person
97676,2020-10,-0.137851,51.508189,Theft from the person
97677,2020-10,-0.142735,51.506818,Theft from the person
97678,2020-10,-0.133971,51.510051,Theft from the person
97679,2020-10,-0.133971,51.510051,Theft from the person
97680,2020-10,-0.131794,51.50972,Theft from the person
97681,2020-10,-0.132461,51.50822,Theft from the person
97682,2020-10,-0.133971,51.510051,Theft from the person
97683,2020-10,-0.132187,51.508926,Theft from the person
97684,2020-10,-0.133971,51.510051,Theft from the person
97685,2020-10,-0.133971,51.510051,Theft from the person
97686,2020-10,-0.137851,51.508189,Theft from the person
97687,2020-10,-0.128348,51.507309,Theft from the person
97688,2020-10,-0.133012,51.510953,Theft from the person
97689,2020-10,-0.128348,51.507309,Theft from the person
97690,2020-10,-0.133971,51.510051,Theft from the person
97691,2020-10,-0.140841,51.506968,Theft from the person
97692,2020-10,-0.133971,51.510051,Theft from the person
97693,2020-10,-0.137682,51.507386,Theft from the person
97694,2020-10,-0.142735,51.506818,Theft from the person
97695,2020-10,-0.142735,51.506818,Theft from the person
97696,2020-10,-0.134564,51.508946,Theft from the person
97697,2020-10,-0.133012,51.510953,Theft from the person
97698,2020-10,-0.127655,51.506623,Theft from the person
97699,2020-10,-0.133971,51.510051,Theft from the person
97700,2020-10,-0.133971,51.510051,Theft from the person
97701,2020-10,-0.132833,51.507569,Theft from the person
97863,2020-10,-0.141284,51.507758,Theft from the person
97864,2020-10,-0.141881,51.510096,Theft from the person
97865,2020-10,-0.144481,51.508528,Theft from the person
97866,2020-10,-0.152257,51.502958,Theft from the person
97867,2020-10,-0.143274,51.508445,Theft from the person
97868,2020-10,-0.142828,51.506991,Theft from the person
97869,2020-10,-0.141869,51.508972,Theft from the person
97870,2020-10,-0.142448,51.51033,Theft from the person
97871,2020-10,-0.143678,51.509135,Theft from the person
97872,2020-10,-0.150484,51.502265,Theft from the person
97873,2020-10,-0.143671,51.507894,Theft from the person
97874,2020-10,-0.146402,51.509475,Theft from the person
97958,2020-10,-0.178638,51.498308,Theft from the person
97959,2020-10,-0.179235,51.500682,Theft from the person
98041,2020-10,-0.170573,51.509369,Theft from the person
98042,2020-10,-0.164954,51.499309,Theft from the person
98043,2020-10,-0.156615,51.509933,Theft from the person
98102,2020-10,-0.155654,51.498048,Theft from the person
98103,2020-10,-0.154213,51.502701,Theft from the person
98202,2020-10,-0.140231,51.496806,Theft from the person
98203,2020-10,-0.140231,51.496806,Theft from the person
98204,2020-10,-0.143898,51.498051,Theft from the person
98205,2020-10,-0.14605,51.497905,Theft from the person
98206,2020-10,-0.140231,51.496806,Theft from the person
98334,2020-10,-0.129162,51.4994,Theft from the person
98335,2020-10,-0.121813,51.507133,Theft from the person
98336,2020-10,-0.132393,51.49473,Theft from the person
98559,2020-10,-0.136712,51.488441,Theft from the person
98710,2020-10,-0.143698,51.489487,Theft from the person
98754,2020-10,-0.150943,51.489853,Theft from the person
98755,2020-10,-0.155482,51.490536,Theft from the person
98840,2020-10,-0.144755,51.495736,Theft from the person
98841,2020-10,-0.145849,51.496481,Theft from the person
98842,2020-10,-0.147839,51.492529,Theft from the person
98843,2020-10,-0.144755,51.495736,Theft from the person
98844,2020-10,-0.144755,51.495736,Theft from the person
98845,2020-10,-0.144755,51.495736,Theft from the person
99214,2020-10,,,Theft from the person
99215,2020-10,,,Theft from the person
99216,2020-10,,,Theft from the person
99217,2020-10,,,Theft from the person
99218,2020-10,,,Theft from the person
99219,2020-10,,,Theft from the person
99220,2020-10,,,Theft from the person
99221,2020-10,,,Theft from the person
99222,2020-10,,,Theft from the person
99223,2020-10,,,Theft from the person
99224,2020-10,,,Theft from the person
99225,2020-10,,,Theft from the person
99226,2020-10,,,Theft from the person
99227,2020-10,,,Theft from the person
99228,2020-10,,,Theft from the person
99229,2020-10,,,Theft from the person
99230,2020-10,,,Theft from the person
99231,2020-10,,,Theft from the person
99232,2020-10,,,Theft from the person
99233,2020-10,,,Theft from the person
99234,2020-10,,,Theft from the person
99235,2020-10,,,Theft from the person
99236,2020-10,,,Theft from the person
99237,2020-10,,,Theft from the person
99238,2020-10,,,Theft from the person
99239,2020-10,,,Theft from the person
99240,2020-10,,,Theft from the person
99241,2020-10,,,Theft from the person
99242,2020-10,,,Theft from the person
99243,2020-10,,,Theft from the person
99244,2020-10,,,Theft from the person
99245,2020-10,,,Theft from the person
99246,2020-10,,,Theft from the person
99247,2020-10,,,Theft from the person
99248,2020-10,,,Theft from the person
99249,2020-10,,,Theft from the person
99250,2020-10,,,Theft from the person
99251,2020-10,,,Theft from the person
99252,2020-10,,,Theft from the person
99253,2020-10,,,Theft from the person
99254,2020-10,,,Theft from the person
99255,2020-10,,,Theft from the person
99256,2020-10,,,Theft from the person
99257,2020-10,,,Theft from the person
99258,2020-10,,,Theft from the person
99259,2020-10,,,Theft from the person
99260,2020-10,,,Theft from the person
99261,2020-10,,,Theft from the person
99262,2020-10,,,Theft from the person
33,2020-11,-0.092628,51.51792,Theft from the person
34,2020-11,-0.092628,51.51792,Theft from the person
35,2020-11,-0.093057,51.520085,Theft from the person
36,2020-11,-0.094546,51.520658,Theft from the person
44,2020-11,-0.095381,51.521391,Theft from the person
71,2020-11,-0.074115,51.511224,Theft from the person
72,2020-11,-0.076592,51.514367,Theft from the person
297,2020-11,-0.077578,51.510795,Theft from the person
298,2020-11,-0.101452,51.51265,Theft from the person
299,2020-11,-0.081549,51.511625,Theft from the person
300,2020-11,-0.0969,51.510868,Theft from the person
301,2020-11,-0.088203,51.518262,Theft from the person
302,2020-11,-0.093493,51.513447,Theft from the person
303,2020-11,-0.094628,51.514203,Theft from the person
304,2020-11,-0.093791,51.509414,Theft from the person
305,2020-11,-0.082458,51.517431,Theft from the person
306,2020-11,-0.082458,51.517431,Theft from the person
307,2020-11,-0.08776,51.517149,Theft from the person
308,2020-11,-0.094628,51.514203,Theft from the person
309,2020-11,-0.081549,51.511625,Theft from the person
310,2020-11,-0.080728,51.511611,Theft from the person
311,2020-11,-0.083296,51.517058,Theft from the person
312,2020-11,-0.082458,51.517431,Theft from the person
313,2020-11,-0.088203,51.518262,Theft from the person
314,2020-11,-0.081549,51.511625,Theft from the person
315,2020-11,-0.082965,51.516351,Theft from the person
316,2020-11,-0.094628,51.514203,Theft from the person
317,2020-11,-0.082458,51.517431,Theft from the person
386,2020-11,-0.104887,51.516347,Theft from the person
387,2020-11,-0.104887,51.516347,Theft from the person
388,2020-11,-0.108283,51.517526,Theft from the person
389,2020-11,-0.104252,51.516733,Theft from the person
390,2020-11,-0.112939,51.518231,Theft from the person
391,2020-11,-0.109081,51.515327,Theft from the person
392,2020-11,-0.1059,51.516966,Theft from the person
393,2020-11,-0.105134,51.513869,Theft from the person
394,2020-11,-0.1059,51.516966,Theft from the person
395,2020-11,-0.110735,51.517836,Theft from the person
396,2020-11,-0.104887,51.516347,Theft from the person
397,2020-11,-0.104134,51.514699,Theft from the person
398,2020-11,-0.1059,51.516966,Theft from the person
399,2020-11,-0.104887,51.516347,Theft from the person
400,2020-11,-0.1059,51.516966,Theft from the person
401,2020-11,-0.102794,51.515037,Theft from the person
402,2020-11,-0.1059,51.516966,Theft from the person
403,2020-11,-0.108965,51.516386,Theft from the person
412,2020-11,-0.103597,51.519312,Theft from the person
420,2020-11,-0.07624,51.504245,Theft from the person
434,2020-11,-0.074901,51.506255,Theft from the person
86,2020-11,0.134864,51.571806,Theft from the person
87,2020-11,0.134864,51.571806,Theft from the person
158,2020-11,0.138741,51.572023,Theft from the person
257,2020-11,0.146809,51.559483,Theft from the person
258,2020-11,0.145491,51.560892,Theft from the person
364,2020-11,0.150772,51.561515,Theft from the person
530,2020-11,0.115611,51.551561,Theft from the person
567,2020-11,0.113487,51.552741,Theft from the person
568,2020-11,0.111471,51.551258,Theft from the person
772,2020-11,0.097657,51.542585,Theft from the person
932,2020-11,0.148865,51.542198,Theft from the person
933,2020-11,0.148862,51.542422,Theft from the person
977,2020-11,0.14413,51.534415,Theft from the person
981,2020-11,0.147969,51.541234,Theft from the person
982,2020-11,0.147969,51.541234,Theft from the person
983,2020-11,0.147969,51.541234,Theft from the person
984,2020-11,0.147969,51.541234,Theft from the person
1129,2020-11,0.150431,51.540217,Theft from the person
1209,2020-11,0.080477,51.539024,Theft from the person
1210,2020-11,0.080477,51.539024,Theft from the person
1211,2020-11,0.08057,51.540119,Theft from the person
1212,2020-11,0.079453,51.539321,Theft from the person
1213,2020-11,0.080477,51.539024,Theft from the person
1214,2020-11,0.080477,51.539024,Theft from the person
1396,2020-11,0.080696,51.537186,Theft from the person
1397,2020-11,0.077044,51.537106,Theft from the person
1398,2020-11,0.081601,51.538042,Theft from the person
1399,2020-11,0.076225,51.537786,Theft from the person
1400,2020-11,0.081233,51.537895,Theft from the person
1401,2020-11,0.077044,51.537106,Theft from the person
1402,2020-11,0.080696,51.537186,Theft from the person
1403,2020-11,0.07791,51.538377,Theft from the person
1404,2020-11,0.084033,51.537306,Theft from the person
1492,2020-11,0.082375,51.54015,Theft from the person
1512,2020-11,0.081852,51.542615,Theft from the person
1531,2020-11,0.091013,51.536696,Theft from the person
1692,2020-11,0.132009,51.537928,Theft from the person
1957,2020-11,0.147896,51.531712,Theft from the person
1958,2020-11,0.147896,51.531712,Theft from the person
2054,2020-11,0.083164,51.529966,Theft from the person
2125,2020-11,0.077327,51.530339,Theft from the person
2252,2020-11,0.114017,51.533685,Theft from the person
2710,2020-11,-0.169164,51.648639,Theft from the person
2764,2020-11,-0.241606,51.627122,Theft from the person
2823,2020-11,-0.178353,51.638648,Theft from the person
2824,2020-11,-0.1765,51.636578,Theft from the person
2868,2020-11,-0.176935,51.633653,Theft from the person
3096,2020-11,-0.1777,51.626093,Theft from the person
3320,2020-11,-0.148134,51.613113,Theft from the person
3540,2020-11,-0.275451,51.613569,Theft from the person
3566,2020-11,-0.274935,51.611178,Theft from the person
3567,2020-11,-0.278354,51.612047,Theft from the person
3660,2020-11,-0.177031,51.61611,Theft from the person
3661,2020-11,-0.177457,51.61377,Theft from the person
3683,2020-11,-0.179864,51.611379,Theft from the person
3702,2020-11,-0.184017,51.607919,Theft from the person
3743,2020-11,-0.175577,51.61455,Theft from the person
3744,2020-11,-0.175577,51.61455,Theft from the person
3777,2020-11,-0.258928,51.604486,Theft from the person
3900,2020-11,-0.155137,51.607459,Theft from the person
4035,2020-11,-0.265094,51.602985,Theft from the person
4036,2020-11,-0.265094,51.602985,Theft from the person
4128,2020-11,-0.267869,51.601012,Theft from the person
4129,2020-11,-0.263374,51.603401,Theft from the person
4130,2020-11,-0.26637,51.600945,Theft from the person
4268,2020-11,-0.253643,51.599965,Theft from the person
4504,2020-11,-0.195635,51.594277,Theft from the person
4674,2020-11,-0.249699,51.595518,Theft from the person
4720,2020-11,-0.248557,51.594044,Theft from the person
4902,2020-11,-0.220601,51.58937,Theft from the person
5141,2020-11,-0.190176,51.590317,Theft from the person
5399,2020-11,-0.213662,51.576757,Theft from the person
5530,2020-11,-0.195229,51.571367,Theft from the person
5531,2020-11,-0.19856,51.572165,Theft from the person
5532,2020-11,-0.196566,51.572215,Theft from the person
5566,2020-11,-0.19406,51.571745,Theft from the person
5607,2020-11,-0.220927,51.56256,Theft from the person
5608,2020-11,-0.217676,51.558617,Theft from the person
5609,2020-11,-0.220927,51.56256,Theft from the person
5745,2020-11,-0.224537,51.576166,Theft from the person
5746,2020-11,-0.224537,51.576166,Theft from the person
5747,2020-11,-0.224537,51.576166,Theft from the person
5748,2020-11,-0.224537,51.576166,Theft from the person
5802,2020-11,-0.212479,51.559437,Theft from the person
6249,2020-11,0.181888,51.478494,Theft from the person
6575,2020-11,0.182322,51.475806,Theft from the person
6818,2020-11,0.11631,51.470235,Theft from the person
6888,2020-11,0.142765,51.457416,Theft from the person
6889,2020-11,0.142765,51.457416,Theft from the person
6935,2020-11,0.150994,51.455791,Theft from the person
6936,2020-11,0.146649,51.455835,Theft from the person
7012,2020-11,0.107367,51.462411,Theft from the person
7612,2020-11,0.100906,51.42767,Theft from the person
7613,2020-11,0.103226,51.425866,Theft from the person
7934,2020-11,-0.252685,51.588432,Theft from the person
8022,2020-11,-0.269723,51.584539,Theft from the person
8078,2020-11,-0.28009,51.584835,Theft from the person
8326,2020-11,-0.29511,51.570729,Theft from the person
8498,2020-11,-0.269905,51.562645,Theft from the person
8543,2020-11,-0.262082,51.564238,Theft from the person
8599,2020-11,-0.259836,51.564106,Theft from the person
8768,2020-11,-0.293678,51.56311,Theft from the person
9050,2020-11,-0.220811,51.560346,Theft from the person
9147,2020-11,-0.220509,51.555144,Theft from the person
9165,2020-11,-0.211212,51.552755,Theft from the person
9257,2020-11,-0.276479,51.561249,Theft from the person
9286,2020-11,-0.277958,51.55227,Theft from the person
9335,2020-11,-0.280243,51.558589,Theft from the person
9336,2020-11,-0.285145,51.556772,Theft from the person
9517,2020-11,-0.297937,51.551833,Theft from the person
9631,2020-11,-0.295192,51.553115,Theft from the person
9632,2020-11,-0.291239,51.55312,Theft from the person
9633,2020-11,-0.291239,51.55312,Theft from the person
9634,2020-11,-0.296325,51.552888,Theft from the person
9635,2020-11,-0.295192,51.553115,Theft from the person
9636,2020-11,-0.295192,51.553115,Theft from the person
9637,2020-11,-0.295192,51.553115,Theft from the person
9638,2020-11,-0.295192,51.553115,Theft from the person
9639,2020-11,-0.296325,51.552888,Theft from the person
9672,2020-11,-0.287836,51.553853,Theft from the person
9673,2020-11,-0.286398,51.5526,Theft from the person
9920,2020-11,-0.202829,51.545514,Theft from the person
9954,2020-11,-0.203979,51.546341,Theft from the person
9996,2020-11,-0.206882,51.549883,Theft from the person
10009,2020-11,-0.241052,51.550616,Theft from the person
10045,2020-11,-0.236852,51.548071,Theft from the person
10147,2020-11,-0.254381,51.542281,Theft from the person
10186,2020-11,-0.249984,51.546766,Theft from the person
10341,2020-11,-0.297808,51.551408,Theft from the person
10342,2020-11,-0.29555,51.550485,Theft from the person
10343,2020-11,-0.296035,51.551769,Theft from the person
10344,2020-11,-0.296035,51.551769,Theft from the person
10378,2020-11,-0.258735,51.542697,Theft from the person
10379,2020-11,-0.258735,51.542697,Theft from the person
10459,2020-11,-0.27242,51.533574,Theft from the person
10573,2020-11,-0.199207,51.539343,Theft from the person
10613,2020-11,-0.196683,51.540815,Theft from the person
10614,2020-11,-0.196548,51.540229,Theft from the person
10703,2020-11,-0.297817,51.540366,Theft from the person
10921,2020-11,-0.246672,51.537248,Theft from the person
10922,2020-11,-0.246672,51.537248,Theft from the person
10923,2020-11,-0.247842,51.537202,Theft from the person
10924,2020-11,-0.246672,51.537248,Theft from the person
11088,2020-11,-0.244202,51.534747,Theft from the person
11130,2020-11,-0.208768,51.537853,Theft from the person
11217,2020-11,-0.216753,51.530952,Theft from the person
11218,2020-11,-0.218972,51.532451,Theft from the person
11282,2020-11,-0.225368,51.530741,Theft from the person
11350,2020-11,-0.192173,51.536358,Theft from the person
11590,2020-11,-0.05135,51.41683,Theft from the person
11591,2020-11,-0.05297,51.415256,Theft from the person
11592,2020-11,-0.05297,51.415256,Theft from the person
11710,2020-11,-0.074131,51.416819,Theft from the person
11979,2020-11,0.016567,51.403891,Theft from the person
12172,2020-11,-0.061128,51.411434,Theft from the person
12194,2020-11,-0.056161,51.417323,Theft from the person
12207,2020-11,0.089743,51.416943,Theft from the person
12334,2020-11,-0.018249,51.399062,Theft from the person
12705,2020-11,0.018598,51.399072,Theft from the person
12706,2020-11,0.016268,51.401333,Theft from the person
12707,2020-11,0.016349,51.402519,Theft from the person
12776,2020-11,0.014448,51.404089,Theft from the person
13129,2020-11,-0.026893,51.380602,Theft from the person
13130,2020-11,-0.026893,51.380602,Theft from the person
13131,2020-11,-0.026893,51.380602,Theft from the person
13132,2020-11,-0.026893,51.380602,Theft from the person
13133,2020-11,-0.026893,51.380602,Theft from the person
13134,2020-11,-0.026893,51.380602,Theft from the person
13135,2020-11,-0.026893,51.380602,Theft from the person
13136,2020-11,-0.026893,51.380602,Theft from the person
13455,2020-11,-0.015071,51.376832,Theft from the person
13536,2020-11,0.117326,51.377068,Theft from the person
13585,2020-11,0.035987,51.36654,Theft from the person
13938,2020-11,-0.049052,51.396809,Theft from the person
14014,2020-11,-0.142505,51.564519,Theft from the person
14040,2020-11,-0.150701,51.562374,Theft from the person
14111,2020-11,-0.165556,51.55606,Theft from the person
14112,2020-11,-0.165556,51.55606,Theft from the person
14113,2020-11,-0.16084,51.557461,Theft from the person
14114,2020-11,-0.165556,51.55606,Theft from the person
14165,2020-11,-0.177496,51.556516,Theft from the person
14185,2020-11,-0.16993,51.555985,Theft from the person
14186,2020-11,-0.171898,51.556897,Theft from the person
14301,2020-11,-0.141167,51.55029,Theft from the person
14320,2020-11,-0.191046,51.554226,Theft from the person
14466,2020-11,-0.160339,51.554144,Theft from the person
14467,2020-11,-0.161519,51.553488,Theft from the person
14492,2020-11,-0.158474,51.553522,Theft from the person
14506,2020-11,-0.157948,51.551922,Theft from the person
14576,2020-11,-0.149036,51.54688,Theft from the person
14621,2020-11,-0.142244,51.549678,Theft from the person
14656,2020-11,-0.174378,51.550821,Theft from the person
14657,2020-11,-0.175787,51.551652,Theft from the person
14661,2020-11,-0.173419,51.547739,Theft from the person
14686,2020-11,-0.173754,51.546216,Theft from the person
14705,2020-11,-0.167147,51.553792,Theft from the person
14725,2020-11,-0.165324,51.553224,Theft from the person
14726,2020-11,-0.164421,51.550575,Theft from the person
14818,2020-11,-0.130952,51.548581,Theft from the person
14830,2020-11,-0.190128,51.550093,Theft from the person
14844,2020-11,-0.192813,51.550764,Theft from the person
14882,2020-11,-0.183011,51.549183,Theft from the person
14937,2020-11,-0.190485,51.546187,Theft from the person
14938,2020-11,-0.191432,51.546319,Theft from the person
14939,2020-11,-0.192089,51.549395,Theft from the person
14967,2020-11,-0.166817,51.546575,Theft from the person
14984,2020-11,-0.169694,51.545334,Theft from the person
15005,2020-11,-0.170997,51.548799,Theft from the person
15006,2020-11,-0.166975,51.551604,Theft from the person
15007,2020-11,-0.170997,51.548799,Theft from the person
15026,2020-11,-0.164452,51.548355,Theft from the person
15108,2020-11,-0.151267,51.545917,Theft from the person
15212,2020-11,-0.200691,51.547046,Theft from the person
15231,2020-11,-0.162109,51.546376,Theft from the person
15232,2020-11,-0.16329,51.547122,Theft from the person
15253,2020-11,-0.162627,51.543902,Theft from the person
15254,2020-11,-0.162627,51.543902,Theft from the person
15278,2020-11,-0.167239,51.542886,Theft from the person
15349,2020-11,-0.136302,51.543684,Theft from the person
15350,2020-11,-0.137902,51.54299,Theft from the person
15367,2020-11,-0.131063,51.54307,Theft from the person
15390,2020-11,-0.131405,51.547752,Theft from the person
15448,2020-11,-0.190655,51.545174,Theft from the person
15458,2020-11,-0.179778,51.546345,Theft from the person
15501,2020-11,-0.172246,51.543189,Theft from the person
15502,2020-11,-0.175164,51.543432,Theft from the person
15503,2020-11,-0.175916,51.5441,Theft from the person
15504,2020-11,-0.175164,51.543432,Theft from the person
15505,2020-11,-0.175164,51.543432,Theft from the person
15506,2020-11,-0.172367,51.541959,Theft from the person
15507,2020-11,-0.174351,51.541747,Theft from the person
15597,2020-11,-0.14974,51.541253,Theft from the person
15627,2020-11,-0.15318,51.541415,Theft from the person
15635,2020-11,-0.151998,51.539266,Theft from the person
15636,2020-11,-0.15269,51.537856,Theft from the person
15661,2020-11,-0.145977,51.540169,Theft from the person
15695,2020-11,-0.140815,51.540519,Theft from the person
15696,2020-11,-0.141852,51.543736,Theft from the person
15697,2020-11,-0.140815,51.540519,Theft from the person
15716,2020-11,-0.138259,51.540253,Theft from the person
15738,2020-11,-0.136062,51.541082,Theft from the person
15763,2020-11,-0.134077,51.534971,Theft from the person
15764,2020-11,-0.130788,51.537113,Theft from the person
15834,2020-11,-0.193577,51.538762,Theft from the person
15835,2020-11,-0.191139,51.536971,Theft from the person
15836,2020-11,-0.193109,51.538215,Theft from the person
15837,2020-11,-0.193577,51.538762,Theft from the person
15881,2020-11,-0.194776,51.539806,Theft from the person
15882,2020-11,-0.194776,51.539806,Theft from the person
15883,2020-11,-0.194776,51.539806,Theft from the person
15884,2020-11,-0.194072,51.539013,Theft from the person
15885,2020-11,-0.19498,51.539746,Theft from the person
15886,2020-11,-0.19498,51.539746,Theft from the person
16010,2020-11,-0.143045,51.538162,Theft from the person
16011,2020-11,-0.14588,51.541489,Theft from the person
16012,2020-11,-0.143878,51.540369,Theft from the person
16013,2020-11,-0.142012,51.537318,Theft from the person
16014,2020-11,-0.142998,51.539681,Theft from the person
16015,2020-11,-0.142012,51.537318,Theft from the person
16016,2020-11,-0.142998,51.539681,Theft from the person
16017,2020-11,-0.142012,51.537318,Theft from the person
16069,2020-11,-0.142847,51.524607,Theft from the person
16070,2020-11,-0.145461,51.5291,Theft from the person
16130,2020-11,-0.139638,51.535437,Theft from the person
16131,2020-11,-0.140347,51.537148,Theft from the person
16132,2020-11,-0.138823,51.534912,Theft from the person
16133,2020-11,-0.140168,51.536228,Theft from the person
16134,2020-11,-0.13921,51.536015,Theft from the person
16169,2020-11,-0.147207,51.533678,Theft from the person
16170,2020-11,-0.141518,51.536366,Theft from the person
